url,name,birth
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hammarstrand-sven-fromhold.html,"Hammarstrand, Sven Fromhold",1821-03-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rorimer-james-joseph.html,"Rorimer, James Joseph",1905-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/von-schmalensee-kurt-oscar-.html,von Schmalensee Kurt Oscar,1896-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rizos-rangabes-alexandros-.html,"Rizos-Rangabés, Alexandros",1810-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/weman-nils-henry-paul.html,"Weman, Nils Henry Paul",1897-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/scholander-fredrik-wilhelm.html,"Scholander, Fredrik Wilhelm",1816-06-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/moller-johann-georg-peter.html,"Möller, Johann Georg Peter",1729-09-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/moore-clarence-bloomfield.html,"Moore, Clarence Bloomfield",1852-01-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lagerroth-lars-fredrik-barthold.html,"Lagerroth, Lars Fredrik Barthold",1885-09-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/stolpe-knut-hjalmar.html,"Stolpe, Knut Hjalmar",1841-04-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/montgomery-gustaf-arthur.html,"Montgomery, Gustaf Arthur",1889-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hotzenkocherle-rudolf.html,"Hotzenköcherle, Rudolf",1903-04-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ljunggren-gustaf-hakan-jordan.html,"Ljunggren, Gustaf Håkan Jordan",1823-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lappenberg-johann-martin.html,"Lappenberg, Johann Martin",1794-07-3
https://www.vitterhetsakademien.se/ledamoter/ledamoter/tuulse-armin.html,"Tuulse, Armin",1907-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wittlock-johan-august-zacharias.html,"Wittlock, Johan August Zacharias",1828-10-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/feuereisen-arnold-heinrich.html,"Feuereisen, Arnold Heinrich",1868-07-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/forsander-johan.html,"Forsander, Johan",1795-05-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lindgren-axel-torgny.html,"Lindgren, Axel Torgny",1905-10-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/norden-gustaf-arthur.html,"Nordén, Gustaf Arthur",1891-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/frings-theodor.html,"Frings, Theodor",1886-07-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/strunk-christian-adolph-frederik.html,"Strunk, Christian Adolph Frederik",1816-04-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lundblad-johan.html,"Lundblad, Johan",1753-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hald-kristian.html,"Hald, Kristian",1904-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nachmanson-ernst.html,"Nachmanson, Ernst",1877-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/mestorf-johanna.html,"Mestorf, Johanna",1828-04-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/gustafsson-bo-gustaf.html,"Gustafsson, Bo Gustaf",1931-04-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/odelberg-carl-victor-wilhelm.html,"Odelberg, Carl Victor Wilhelm",1918-07-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/magnusson-einar-valdemar-tobias.html,"Magnusson, Einar Valdemar Tobias",1891-11-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hildebrand-bror-emil.html,"Hildebrand, Bror Emil",1806-02-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kolderup-rosenvinge-janus-laurits-andreas.html,"Kolderup-Rosenvinge, Janus Laurits Andreas",1792-05-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/mann-sir-james-gow.html,"Mann, Sir James Gow",1897-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/modin-erik.html,"Modin, Erik",1862-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ingelmark-bo-eric.html,"Ingelmark, Bo Eric",1913-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/berghaus-peter-l..html,"Berghaus, Peter L.",1919-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/weibull-curt-hugo-johannes.html,"Weibull, Curt Hugo Johannes",1886-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/linder-gustaf-erik-hjalmar.html,"Linder, Gustaf Erik Hjalmar",1906-05-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/schybergson-magnus-gottfrid.html,"Schybergson, Magnus Gottfrid",1851-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kivikoski-ella-margareta.html,"Kivikoski, Ella Margareta",1901-05-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rodenstam-frans-johan-august.html,"Rodenstam, Frans Johan August",1847-03-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/erdmann-franz-fedor-ivanovitj.html,"Erdmann, Franz-Fedor Ivanovitj",1793-03-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/thompson-homer-armstrong.html,"Thompson, Homer Armstrong",1906-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/herlitz-nils.html,"Herlitz, Nils",1888-08-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lignell-anders.html,"Lignell, Anders",1787-02-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/westin-fredrik.html,"Westin, Fredrik",1782-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/friberg-karl-algot.html,"Friberg, Karl Algot",1850-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/tidestrom-lars-gunnar-gabriel.html,"Tideström, Lars Gunnar Gabriel",1906-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lautard-jean-baptiste.html,"Lautard, Jean Baptiste",1760 — d.
https://www.vitterhetsakademien.se/ledamoter/ledamoter/tingsten-herbert-lars-gustav.html,"Tingsten, Herbert Lars Gustav",1896-03-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/waller-axel-erik.html,"Waller, Axel Erik",1875-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/stille-arthur-gustaf-henrik.html,"Stille, Arthur Gustaf Henrik",1863-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ehnmark-erland-jacob.html,"Ehnmark, Erland Jacob",1903-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/vasmer-richard-wilhelm-georg.html,"Vasmer, Richard Wilhelm Georg",1888-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/munter-friederich-christian-carl-hinrich.html,"Münter, Friederich Christian Carl Hinrich",1761-10-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nilsson-nils-ake-lennart.html,"Nilsson, Nils Åke Lennart",1917-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wilda-wilhelm-eduard.html,"Wilda, Wilhelm Eduard",1800-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hessler-carl-arvid-gunnar.html,"Hessler, Carl Arvid Gunnar",1907-02-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rasmusson-nils-ludvig.html,"Rasmusson, Nils Ludvig",1904-05-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nordal-sigurdhur.html,"Nordal, Sigurdhur",1886-09-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/merrillees-robert-s..html,"Merrillees, Robert S.",1938-07-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ekman-otto-christian.html,"Ekman, Otto Christian",1791-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lesky-albin.html,"Lesky, Albin",1896-07-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/von-rosen-eric-carl-gustaf-bloomfield-.html,von Rosen Eric Carl Gustaf Bloomfield,1879-06-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/save-carl-fredrik.html,"Säve, Carl Fredrik",1812-10-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/bugge-soren-bruun.html,"Bugge, Sören Bruun",1798-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hanell-krister.html,"Hanell, Krister",1904-08-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/poulsen-poul-frederik-sigfred.html,"Poulsen, Poul Frederik Sigfred",1876-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/marwick-hugh.html,"Marwick, Hugh",1881-11-3
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kossinna-gustaf.html,"Kossinna, Gustaf",1858-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kestner-georg-august-christian.html,"Kestner, Georg August Christian",1777-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/trapp-joseph-b..html,"Trapp, Joseph B.",1925-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ristell-adolph-fredrik.html,"Ristel,l Adolph Fredrik",1744-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/romdahl-axel-ludvig.html,"Romdahl, Axel Ludvig",1880-03-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/soderberg-nils-johan.html,"Söderberg, Nils Johan",1851-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wrangel-ewert-henrik-gabriel.html,"Wrangel, Ewert Henrik Gabriel",1863-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/skjoldebrand-erik.html,"Skjöldebrand, Erik",1722-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nasstrom-nils-gustaf.html,"Näsström, Nils Gustaf",1899-01-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/mante-axel-ferdinand.html,"Mante, Axel Ferdinand",1896-09-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/raaf-i-smaland-leonhard-fredrik.html,"Rääf i Småland, Leonhard Fredrik",1786-09-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kendrick-sir-thomas-downing.html,"Kendrick, Sir Thomas Downing",1895-04-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kjellstrom-adolf-wilhelm.html,"Kjellström, Adolf Wilhelm",1834-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lundstrom-per-wilhelm.html,"Lundström, Per Wilhelm",1922-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/schramm-percy-ernst.html,"Schramm, Percy Ernst",1894-10-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ekstrom-gunnar.html,"Ekström, Gunnar",1893-02-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/xia-nai.html,"Xia, Nai",1910-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rietz-johan-ernst.html,"Rietz, Johan Ernst",1815-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/jungner-daniel-hugo-theodor.html,"Jungner, Daniel Hugo Theodor",1881-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/karling-sten-ingvar.html,"Karling, Sten Ingvar",1906-01-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/fraenkel-eduard-david-mortier.html,"Frænkel, Eduard David Mortier",1888-03-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nordberg-johan-albert.html,"Nordberg, Johan Albert",1871-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/de-barros-y-sousa-manuel-francisco.html,"de Barros y Sousa, Manuel Francisco",1791-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/von-munthe-af-morgenstierne-georg-valentin-.html,von Munthe af Morgenstierne Georg Valentin,1892-01-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/selling-carl-gosta-august.html,"Selling, Carl Gösta August",1900-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/bongard-levin-gregory.html,"Bongard-Levin, Gregory",1933-08-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/sorling-carl-olof-efraim.html,"Sörling, Carl Olof Efraim",1852-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/tegner-elof-kristofer.html,"Tegnér, Elof Kristofer",1844-06-3
https://www.vitterhetsakademien.se/ledamoter/ledamoter/olsson-karl-henry.html,"Olsson, Karl Henry",1896-04-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/odmann-samuel-lorentz.html,"Ödmann, Samuel Lorentz",1750-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lindfors-anders-otto.html,"Lindfors, Anders Otto",1781-07-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/pulszky-ferenc.html,"Pulszky, Ferenc",1814-09-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/pleijel-hilding-athanasius.html,"Pleijel, Hilding Athanasius",1893-10-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wallman-johan-haquin.html,"Wallman, Johan Haquin",1792-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/de-giovane-juliane-franziska.html,"de Giovane, Juliane Franziska",1766-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wallmark-pehr-adam.html,"Wallmark, Pehr Adam",1777-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/von-friesen-otto-.html,von Friesen Otto,1870-05-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/friis-aage.html,"Friis, Aage",1870-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/von-hertzberg-ewald-friedrich-graf.html,von Hertzberg Ewald Friedrich Graf,1725-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hahnloser-hans-robert.html,"Hahnloser, Hans Robert",1889 — d.
https://www.vitterhetsakademien.se/ledamoter/ledamoter/de-gayangos-y-arce-pascual.html,"de Gayangos y Arce, Pascual",1809-06-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kock-karl-axel-lichnowsky.html,"Kock, Karl Axel Lichnowsky",1851-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/von-platen-johan-magnus-gson-.html,von Platen Johan Magnus G:son,1920-05-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/soret-frederic-jacques.html,"Soret, Frédéric Jacques",1795 — d.
https://www.vitterhetsakademien.se/ledamoter/ledamoter/franzen-frans-michael.html,"Franzén, Frans Michael",1772-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wallin-josef-otto.html,"Wallin, Josef Otto",1786-04-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hauberg-peter-christian.html,"Hauberg, Peter Christian",1844-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/amark-herman-wilhelm-mattias.html,"Åmark, Herman Wilhelm Mattias",1882-02-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/palm-james-wilhelm-jonas.html,"Palm, James Wilhelm Jonas",1925-06-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/thomsen-christian-jurgensen.html,"Thomsen, Christian Jürgensen",1788-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/thordeman-bengt-johan-neren.html,"Thordeman, Bengt Johan Nerén",1893-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/zetterling-arvid-viktor.html,"Zetterling, Arvid Viktor",1865-05-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/romanelli-pietro.html,"Romanelli, Pietro",1889-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/paasche-johan-fredrik.html,"Paasche, Johan Fredrik",1886-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/planer-oskar.html,"Planer, Oskar",1854 — d.
https://www.vitterhetsakademien.se/ledamoter/ledamoter/stahle-carl-ivar.html,"Ståhle, Carl Ivar",1913-06-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/langlet-emil-viktor.html,"Langlet, Emil Viktor",1824-02-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/gustawsson-karl-alfred.html,"Gustawsson, Karl Alfred",1897-02-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/thomas-homer-l..html,"Thomas, Homer L.",1917-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rynell-hans-torsten-alarik.html,"Rynell, Hans Torsten Alarik",1913-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/gieysztor-aleksander.html,"Gieysztor, Aleksander",1916-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/perrot-georges.html,"Perrot, Georges",1832-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/erici-einar-viktor.html,"Erici, Einar Viktor",1885-01-3
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hedenborg-johan.html,"Hedenborg ,Johan",1787-10-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/meijer-hans-august-bernhard.html,"Meijer, Hans August Bernhard",1922-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rutstrom-carl-birger.html,"Rutström, Carl Birger",1748-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rehnberg-mats-erik-adolf.html,"Rehnberg, Mats Erik Adolf",1915-10-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/koch-hans-harald.html,"Koch, Hans Harald",1904-05-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hojer-torvald-alrik-magnus.html,"Höjer, Torvald Alrik Magnus",1906-02-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ekdahl-nils-johan.html,"Ekdahl, Nils Johan",1799-04-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nordin-carl-gustaf.html,"Nordin, Carl Gustaf",1749-01-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hatton-ragnhild-marie.html,"Hatton, Ragnhild Marie",1913-02-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/tynell-lars-pettersson.html,"Tynell, Lars Pettersson",1853-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/roques-mario-louis-guillaume.html,"Roques, Mario Louis Guillaume",1875-07-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wifstrand-sven-albert.html,"Wifstrand, Sven Albert",1901-03-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hamner-john-vilhelm.html,"Hamner, John Vilhelm",1870-05-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rosenhane-schering.html,"Rosenhane, Schering",1754-01-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/jaakkol-kaarle-jalmari.html,"Jaakkol, Kaarle Jalmari",1885-01-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ruin-olof.html,"Ruin, Olof",1927-11-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/toivonen-yrjo-henrik.html,"Toivonen, Yrjö Henrik",1890-01-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/ljung-sven-johan-gustaf.html,"Ljung, Sven Johan Gustaf",1906-04-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rydberg-abraham-viktor.html,"Rydberg, Abraham Viktor",1828-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/kronholm-birger-tryggve.html,"Kronholm, Birger Tryggve",1939-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hedblom-jons-folke.html,"Hedblom, Jöns Folke",1908-04-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/zilliacus-gustaf-emil.html,"Zilliacus, Gustaf Emil",1878-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/geijer-anders-herman.html,"Geijer, Anders Herman",1871-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/thummler-johannes-gotthilf-fritz.html,"Thümmler, Johannes Gotthilf Fritz",1910-02-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rydberg-olof-simon.html,"Rydberg, Olof Simon",1822-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/sahlgren-gustav-fredrik-joran.html,"Sahlgren, Gustav Fredrik Jöran",1884-04-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/olsson-nils-william.html,"Olsson, Nils William",1909-06-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rosetti-alexandru.html,"Rosetti, Alexandru",1895-10-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/grandjean-poul-bredo.html,"Grandjean, Poul Bredo",1880-09-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/svartvik-jan.html,"Svartvik, Jan",1931-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lindblom-christian-johannes.html,"Lindblom, Christian Johannes",1882-06-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/helbig-wolfgang.html,"Helbig, Wolfgang",1839-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/lagerqvist-lars-o..html,"Lagerqvist, Lars O.",1929-02-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/sabau-y-larroya-don-pedro-.html,"Sabau y Larroya, Don Pedro",1808 — d.
https://www.vitterhetsakademien.se/ledamoter/ledamoter/schurer-von-waldheim-johan-wilhelm-.html,"Schürer von Waldheim, Johan Wilhelm",1843-05-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/svanberg-john-victor.html,"Svanberg, John Victor",1896-05-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/glob-peter-vilhelm.html,"Glob, Peter Vilhelm",1911-02-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/sjoqvist-erik.html,"Sjöqvist, Erik",1903-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/migliorini-bruno.html,"Migliorini, Bruno",1896-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/mejborg-rejnhold-frederik-severin.html,"Mejborg, Rejnhold Frederik Severin",1845-03-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/reutersward-patrik-anders-adolf.html,"Reuterswärd, Patrik Anders Adolf",1922-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/santesson-otto-bernt.html,"Santesson, Otto Bernt",1874-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/sjogren-tor-ake-johan.html,"Sjögren, Tor Åke Johan",1866-08-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/rooth-erik-gustaf-teodor.html,"Rooth, Erik Gustaf Teodor",1889-04-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hedner-anders.html,"Hedner, Anders",1801-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/tychsen-oluf-gerhard.html,"Tychsen, Oluf Gerhard",1734-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/jonzon-gustaf-wilhelm-israel.html,"Jonzon, Gustaf Wilhelm Israel",1885-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/klintberg-mathias-victor.html,"Klintberg, Mathias Victor",1847-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wallenius-johan-fredrik.html,"Wallenius, Johan Fredrik",1765-08-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/heyne-christian-gottlob.html,"Heyne, Christian Gottlob",1729-09-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/de-loubat-duc-de-loubat-joseph-florimond-.html,"de Loubat, Duc de Loubat Joseph Florimond",1831-01-3
https://www.vitterhetsakademien.se/ledamoter/ledamoter/gerhard-friedrich-wilhelm-eduard.html,"Gerhard, Friedrich Wilhelm Eduard",1795-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/salin-karl-bernhard.html,"Salin, Karl Bernhard",1861-01-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/simonsson-nils.html,"Simonsson, Nils",1920-11-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/wessen-elias-gustaf-adolf.html,"Wessén, Elias Gustaf Adolf",1889-04-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/oberholzer-otto.html,"Oberholzer, Otto",1919-12-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/steckzen-birger.html,"Steckzén, Birger",1892-10-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/fischer-peter-m..html,"Fischer, Peter M.",1946-11-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/hausen-reinhold-theodor.html,"Hausen, Reinhold Theodor",1850-10-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/nilsson-nils-martin-persson.html,"Nilsson, Nils Martin Persson",1874-07-1
https://www.vitterhetsakademien.se/ledamoter/ledamoter/erslev-kristian-sophus-august.html,"Erslev, Kristian Sophus August",1852-12-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/eldjarn-kristjan-thorarinsson.html,"Eldjárn, Kristján Thórarinsson",1916-12-0
https://www.vitterhetsakademien.se/ledamoter/ledamoter/neikter-jacob-fredrik.html,"Neikter, Jacob Fredrik",1744-05-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/fridh-ake-josefsson.html,"Fridh, Åke Josefsson",1918-07-2
https://www.vitterhetsakademien.se/ledamoter/ledamoter/thyselius-pehr.html,"Thyselius, Pehr",1769-07-0
